Sentence,Part1 Sentiment,Part2 Sentiment,Transition Word,part1_sentence,part2_sentence
ಅಂದು ಡಬ್ಬಿಂಗ್ ವಿರೋಧಿಸಲು ಇದ್ದ ಮೂಲ ಕಾರಣಗಳಲ್ಲಿ ಮುಖ್ಯವಾದ ಒಂದು ಕಾರಣ ಡಬ್ಬಿಂಗ್ ಮಾಡಲು ಅವಕಾಶ ನೀಡಿದರೆ ಇದ್ದ ಕೆಲವು ಕನ್ನಡ ಕಲಾವಿದರಿಗೆ ಕೆಲಸದ ಅವಕಾಶ ತಪ್ಪುತ್ತದೆ ಎನ್ನುವುದು ಅರವತ್ತರಲ್ಲಿ ಮಾಡಿದ ಸಿನಿಮಾಗಳಲ್ಲಿ ಕಲಾವಿದರು ಮಾತ್ರ ಕನ್ನಡದವರಿದ್ದರು ಮಿಕ್ಕ ತಂತ್ರಜ್ಞರಲ್ಲಿ ಬಹುತೇಕರು ಅನ್ಯಭಾಷೆಯವರು ಅಂದಿನ ಕಲಾವಿದರ ಇನ್ನೊಂದು ವಾದ ಏನಾಗಿತ್ತೆಂದರೆ ಕೆಂಪೇಗೌಡ ರಸ್ತೆಯ ಮುಖ್ಯ ಚಿತ್ರಮಂದಿರಗಳ ಮುಂದೆ ಅನ್ಯ ಭಾಷೆಯ ನಟರ ಕಟೌಟ್ ಇರುವುದು ಕನ್ನಡದ ಕಲಾವಿದರಿಗೆ ಅವಮಾನಕರ ಎಂದು ಆದರೆ ಚಿತ್ರರಂಗ ತೆಗೆದುಕೊಂಡ ಅಂದಿನ ನಿರ್ಧಾರದಿಂದಾಗಿ ಇಂದು ಕರ್ನಾಟಕದ ಹಳ್ಳಿ ಹಳ್ಳಿಗಳಲ್ಲಿ ಪ್ರೇಕ್ಷಕರು ಅನ್ಯ ಭಾಷೆಯ ಚಿತ್ರಗಳನ್ನು ಅವುಗಳ ಮೂಲಭಾಷೆಯಲ್ಲಿ ನೋಡಿ ಆನಂದಿಸುತ್ತ ಆ ಭಾಷೆಗಳನ್ನು ಸುಲಭವಾಗಿ ಅರ್ಥ ಮಾಡಿಕೊಳ್ಳುವ ಮಟ್ಟಿಗೆ ಬೆಳೆದಿದ್ದಾರೆ,N,P,ಆದರೆ,ಅಂದು ಡಬ್ಬಿಂಗ್ ವಿರೋಧಿಸಲು ಇದ್ದ ಮೂಲ ಕಾರಣಗಳಲ್ಲಿ ಮುಖ್ಯವಾದ ಒಂದು ಕಾರಣ ಡಬ್ಬಿಂಗ್ ಮಾಡಲು ಅವಕಾಶ ನೀಡಿದರೆ ಇದ್ದ ಕೆಲವು ಕನ್ನಡ ಕಲಾವಿದರಿಗೆ ಕೆಲಸದ ಅವಕಾಶ ತಪ್ಪುತ್ತದೆ ಎನ್ನುವುದು ಅರವತ್ತರಲ್ಲಿ ಮಾಡಿದ ಸಿನಿಮಾಗಳಲ್ಲಿ ಕಲಾವಿದರು ಮಾತ್ರ ಕನ್ನಡದವರಿದ್ದರು ಮಿಕ್ಕ ತಂತ್ರಜ್ಞರಲ್ಲಿ ಬಹುತೇಕರು ಅನ್ಯಭಾಷೆಯವರು ಅಂದಿನ ಕಲಾವಿದರ ಇನ್ನೊಂದು ವಾದ ಏನಾಗಿತ್ತೆಂದರೆ ಕೆಂಪೇಗೌಡ ರಸ್ತೆಯ ಮುಖ್ಯ ಚಿತ್ರಮಂದಿರಗಳ ಮುಂದೆ ಅನ್ಯ ಭಾಷೆಯ ನಟರ ಕಟೌಟ್ ಇರುವುದು ಕನ್ನಡದ ಕಲಾವಿದರಿಗೆ ಅವಮಾನಕರ ಎಂದು,ಆದರೆ ಚಿತ್ರರಂಗ ತೆಗೆದುಕೊಂಡ ಅಂದಿನ ನಿರ್ಧಾರದಿಂದಾಗಿ ಇಂದು ಕರ್ನಾಟಕದ ಹಳ್ಳಿ ಹಳ್ಳಿಗಳಲ್ಲಿ ಪ್ರೇಕ್ಷಕರು ಅನ್ಯ ಭಾಷೆಯ ಚಿತ್ರಗಳನ್ನು ಅವುಗಳ ಮೂಲಭಾಷೆಯಲ್ಲಿ ನೋಡಿ ಆನಂದಿಸುತ್ತ ಆ ಭಾಷೆಗಳನ್ನು ಸುಲಭವಾಗಿ ಅರ್ಥ ಮಾಡಿಕೊಳ್ಳುವ ಮಟ್ಟಿಗೆ ಬೆಳೆದಿದ್ದಾರೆ
ದಕ್ಷಿಣಭಾರತದ ಇನ್ಯಾವುದೇ ಭಾಷೆಯಲ್ಲಿ ಡಬ್ಬಿಂಗ್ ವಿರೋಧವಿಲ್ಲ ಆದರೆ ಆ ಎಲ್ಲ ಭಾಷೆಯ ಚಿತ್ರಗಳು ಅವರ ಊರುಗಳಲ್ಲಿಯೂ ಚೆನ್ನಾಗಿ ನಡೆಯುತ್ತವೆ ಮತ್ತು ಇಲ್ಲಿಯೂ ಚೆನ್ನಾಗಿ ನಡೆಯುತ್ತವೆ ಬೇರೆ ಭಾಷೆಯ ಅತ್ಯತ್ತಮ ಚಿತ್ರಗಳನ್ನು ಅವರು ತಮ್ಮ ಭಾಷೆಯಲ್ಲಿ ಡಬ್ಬಿಂಗ್ ಮಾಡಿ ಅಥವಾ ರೀಮೇಕ್ ಮಾಡಿ ನೋಡುತ್ತಾರೆ,P,P,ಆದರೆ,ದಕ್ಷಿಣಭಾರತದ ಇನ್ಯಾವುದೇ ಭಾಷೆಯಲ್ಲಿ ಡಬ್ಬಿಂಗ್ ವಿರೋಧವಿಲ್ಲ,ಆದರೆ ಆ ಎಲ್ಲ ಭಾಷೆಯ ಚಿತ್ರಗಳು ಅವರ ಊರುಗಳಲ್ಲಿಯೂ ಚೆನ್ನಾಗಿ ನಡೆಯುತ್ತವೆ ಮತ್ತು ಇಲ್ಲಿಯೂ ಚೆನ್ನಾಗಿ ನಡೆಯುತ್ತವೆ ಬೇರೆ ಭಾಷೆಯ ಅತ್ಯತ್ತಮ ಚಿತ್ರಗಳನ್ನು ಅವರು ತಮ್ಮ ಭಾಷೆಯಲ್ಲಿ ಡಬ್ಬಿಂಗ್ ಮಾಡಿ ಅಥವಾ ರೀಮೇಕ್ ಮಾಡಿ ನೋಡುತ್ತಾರೆ
ರಾಘವೇಶ್ವರಭಾರತೀ ಮಹಾಸ್ವಾಮೀಜಿ ಕೆಲವರಲ್ಲಿ ಪ್ರತಿಭೆಗಳಿರತ್ತೆ ಆದರೆ ಸಾಧನೆ ಮಾಡಲು ಹಣವಿರಲ್ಲಪ್ರತಿಭೆ ಹೊರಬರಲು ಹಣ ಅಡ್ಡಿಯಾಗಬಾರದು,O,O,ಆದರೆ,ರಾಘವೇಶ್ವರಭಾರತೀ ಮಹಾಸ್ವಾಮೀಜಿ ಕೆಲವರಲ್ಲಿ ಪ್ರತಿಭೆಗಳಿರತ್ತೆ,ಆದರೆ ಸಾಧನೆ ಮಾಡಲು ಹಣವಿರಲ್ಲಪ್ರತಿಭೆ ಹೊರಬರಲು ಹಣ ಅಡ್ಡಿಯಾಗಬಾರದು
ನಾನು 27 ಸಿನಿಮಾಗಳನ್ನ ಮಾಡಿದ್ದೇನೆ ಆದರೆ ಯಾವ ಸಿನಿಮಾದಲ್ಲು ತಂದೆಗೆ ಚಿತೆಗೆ ಅಗ್ನಿ ಸ್ಪರ್ಶ ಮಾಡುವ ದೃಶ್ಯ ಇಲ್ಲ,O,O,ಆದರೆ,ನಾನು 27 ಸಿನಿಮಾಗಳನ್ನ ಮಾಡಿದ್ದೇನೆ,ಆದರೆ ಯಾವ ಸಿನಿಮಾದಲ್ಲು ತಂದೆಗೆ ಚಿತೆಗೆ ಅಗ್ನಿ ಸ್ಪರ್ಶ ಮಾಡುವ ದೃಶ್ಯ ಇಲ್ಲ
ಸಿನಿಮಾದಲ್ಲಿ ಸ್ಟಾರ್ ಗಳ ಜತೆ ತೆರೆಹಂಚಿಕೊಳ್ಳಲು ಹೀರೋಯಿನ್ ಗಳು ಹೆಚ್ಚು ಆಸಕ್ತಿ ತೋರುತ್ತಾರೆ ಆದರೆ ಸಹ ಕಲಾವಿದನಾಗಿ ಹಂದಿ ಸಿಕ್ಕಿ ಬಿಟ್ಟರೆ? ಇಂಥದ್ದೊಂದು ಅವಕಾಶ ಗಿಟ್ಟಿಸಿಕೊಂಡ ಖುಷಿಯಲ್ಲಿದ್ದಾರೆ ಕನ್ನಡದ ನಟಿ ನಭಾ ನಟೇಶ್,O,P,ಆದರೆ,ಸಿನಿಮಾದಲ್ಲಿ ಸ್ಟಾರ್ ಗಳ ಜತೆ ತೆರೆಹಂಚಿಕೊಳ್ಳಲು ಹೀರೋಯಿನ್ ಗಳು ಹೆಚ್ಚು ಆಸಕ್ತಿ ತೋರುತ್ತಾರೆ,ಆದರೆ ಸಹ ಕಲಾವಿದನಾಗಿ ಹಂದಿ ಸಿಕ್ಕಿ ಬಿಟ್ಟರೆ? ಇಂಥದ್ದೊಂದು ಅವಕಾಶ ಗಿಟ್ಟಿಸಿಕೊಂಡ ಖುಷಿಯಲ್ಲಿದ್ದಾರೆ ಕನ್ನಡದ ನಟಿ ನಭಾ ನಟೇಶ್
ಧ್ವನಿ ನಡುಗಿದರೂ ಪರವಾಗಿಲ್ಲ ಯಾವಾಗಲೂ ಸತ್ಯವನ್ನೇ ನುಡಿಯಿರಿ ಸತ್ಯ ನಿಮ್ಮ ವ್ಯಕ್ತಿತ್ವವನ್ನೇ ಬದಲಿಸುತ್ತದೆ,O,P,ಯಾವಾಗಲೂ,ಧ್ವನಿ ನಡುಗಿದರೂ ಪರವಾಗಿಲ್ಲ,ಯಾವಾಗಲೂ ಸತ್ಯವನ್ನೇ ನುಡಿಯಿರಿ ಸತ್ಯ ನಿಮ್ಮ ವ್ಯಕ್ತಿತ್ವವನ್ನೇ ಬದಲಿಸುತ್ತದೆ
ಬಡವರಾದ ನಮಗೆ ಇಷ್ಟು ಹಣವನ್ನು ಹೊಂದಿಸಲು ಕಷ್ಟವಾಗಿದೆ ಆದ್ದರಿಂದ ದಾನಿಗಳು ನೆರವು ನೀಡಬೇಕೆಂದು ಮನವಿ ಮಾಡಿಕೊಳ್ಳುತ್ತಿದ್ದೇನೆ,N,O,ಆದ್ದರಿಂದ,ಬಡವರಾದ ನಮಗೆ ಇಷ್ಟು ಹಣವನ್ನು ಹೊಂದಿಸಲು ಕಷ್ಟವಾಗಿದೆ,ಆದ್ದರಿಂದ ದಾನಿಗಳು ನೆರವು ನೀಡಬೇಕೆಂದು ಮನವಿ ಮಾಡಿಕೊಳ್ಳುತ್ತಿದ್ದೇನೆ
ಗೆಲುವುಗಳ ಕುದುರೆ ಸವಾರಿ ಮಾಡಲು ಯಾವುದೇ ಮಾನಸಿಕ ಸಿದ್ಧತೆ ಬೇಕಾಗಿಲ್ಲ ಆದರೆ ಸೋಲುಗಳ ಸೋಪಾನ ಏರಲು ಆಳವಾದ ಮಾನಸಿಕ ತಯಾರಿ ಬೇಕು,O,O,ಆದರೆ,ಗೆಲುವುಗಳ ಕುದುರೆ ಸವಾರಿ ಮಾಡಲು ಯಾವುದೇ ಮಾನಸಿಕ ಸಿದ್ಧತೆ ಬೇಕಾಗಿಲ್ಲ,ಆದರೆ ಸೋಲುಗಳ ಸೋಪಾನ ಏರಲು ಆಳವಾದ ಮಾನಸಿಕ ತಯಾರಿ ಬೇಕು
ತಾಯಿಗೆ ಮಕ್ಕಳ ಬಗ್ಗೆ ಪ್ರೀತಿ ಮಾತ್ರ ಗೊತ್ತು ಆದರೆ ಅಪ್ಪನಿಗೆ ಪ್ರೀತಿಯ ಜೊತೆಗೆ ಕಾಳಜಿಯೂ ಇರುತ್ತದೆ ಎಂಬುದಕ್ಕೆ ಚಿತ್ರದಲ್ಲಿ ಸಾಕಷ್ಟು ಪುರಾವೆಗಳಿವೆ,O,O,ಆದರೆ,ತಾಯಿಗೆ ಮಕ್ಕಳ ಬಗ್ಗೆ ಪ್ರೀತಿ ಮಾತ್ರ ಗೊತ್ತು,ಆದರೆ ಅಪ್ಪನಿಗೆ ಪ್ರೀತಿಯ ಜೊತೆಗೆ ಕಾಳಜಿಯೂ ಇರುತ್ತದೆ ಎಂಬುದಕ್ಕೆ ಚಿತ್ರದಲ್ಲಿ ಸಾಕಷ್ಟು ಪುರಾವೆಗಳಿವೆ
ಇಷ್ಟು ದಿನ ಎಲ್ಐಸಿ ವಿಮೆ ಮಾಡಿಸುವಾಗ ಯಾವುದಾದರೂ ಕಾಯಿಲೆಯನ್ನು ಮುಚ್ಚಿಟ್ಟು ಬಳಿಕ ಮೃತರಾದರೆ ಪರಿಹಾರ ಮೊತ್ತ ನೀಡಲು ಅವಕಾಶವಿರಲಿಲ್ಲ ಆದರೆ ಈ ತೀರ್ಪಿನಿಂದ ಅನೇಕ ಕುಟುಂಬಗಳಿಗೆ ನಿರಾಳವಾಗಿದೆ,N,P,ಆದರೆ,ಇಷ್ಟು ದಿನ ಎಲ್ಐಸಿ ವಿಮೆ ಮಾಡಿಸುವಾಗ ಯಾವುದಾದರೂ ಕಾಯಿಲೆಯನ್ನು ಮುಚ್ಚಿಟ್ಟು ಬಳಿಕ ಮೃತರಾದರೆ ಪರಿಹಾರ ಮೊತ್ತ ನೀಡಲು ಅವಕಾಶವಿರಲಿಲ್ಲ,ಆದರೆ ಈ ತೀರ್ಪಿನಿಂದ ಅನೇಕ ಕುಟುಂಬಗಳಿಗೆ ನಿರಾಳವಾಗಿದೆ
ಎಲ್ಲರೂ ಉತ್ತಮ ಅಭಿನಯ ನೀಡಿದ್ದಾರೆ ಫೋಟೋಗ್ರಫಿ ಸಂಗೀತ ತುಂಬಾ ಚೆನ್ನಗಿದೆ ಆದರೆ ಸಿನೆಮಾದ ಪ್ರತಿ ಫ್ರೆಮಿನಲ್ಲೂ ಸಿಗರೆಟ್ ಮತ್ತು ಬೀಡಿ ಹೊಗೆ ಸೇರಿಕೊಂಡು ಬಹಳಷ್ಟು ಸಲ ಅನಿಸುತ್ತದೆ ಇದು ಸಿಗರೆಟ್ ಕಂಪನಿಗಳ ಪ್ರಚಾರದ ಸಿನಿಮಾನಾ ಅಂತ,P,O,ಆದರೆ,ಎಲ್ಲರೂ ಉತ್ತಮ ಅಭಿನಯ ನೀಡಿದ್ದಾರೆ ಫೋಟೋಗ್ರಫಿ ಸಂಗೀತ ತುಂಬಾ ಚೆನ್ನಗಿದೆ,ಆದರೆ ಸಿನೆಮಾದ ಪ್ರತಿ ಫ್ರೆಮಿನಲ್ಲೂ ಸಿಗರೆಟ್ ಮತ್ತು ಬೀಡಿ ಹೊಗೆ ಸೇರಿಕೊಂಡು ಬಹಳಷ್ಟು ಸಲ ಅನಿಸುತ್ತದೆ ಇದು ಸಿಗರೆಟ್ ಕಂಪನಿಗಳ ಪ್ರಚಾರದ ಸಿನಿಮಾನಾ ಅಂತ
ಯಾವುದೇ ಕಷ್ಟವನ್ನು ಮತ್ತೊಬರೊಂದಿಗೆ ಹಂಚಿಕೊಂಡರೆ ಕಷ್ಟವೇನು ಕಡಿಮೆಯಾಗುವುದಿಲ್ಲ ನಿಜ ಆದರೆ ಮನಸ್ಸು ಎಷ್ಟು ಹಗುರವಾಗುತ್ತದೆ ಎಂದು ನೀವು ಗಮನಿಸ್ಸಿದ್ದೀರ?,O,P,ಆದರೆ,ಯಾವುದೇ ಕಷ್ಟವನ್ನು ಮತ್ತೊಬರೊಂದಿಗೆ ಹಂಚಿಕೊಂಡರೆ ಕಷ್ಟವೇನು ಕಡಿಮೆಯಾಗುವುದಿಲ್ಲ ನಿಜ,ಆದರೆ ಮನಸ್ಸು ಎಷ್ಟು ಹಗುರವಾಗುತ್ತದೆ ಎಂದು ನೀವು ಗಮನಿಸ್ಸಿದ್ದೀರ?
ಸ್ವಾಮಿ ವಿವೇಕಾನಂದರ ವಿಚಾರಧಾರೆಯಂತೆ ಪ್ರತಿಯೊಬ್ಬ ಭಾರತೀಯರಲ್ಲೂ ರಾಷ್ಟ್ರೀಯತೆ ರಾಷ್ಟ್ರದ ಬಗೆಗೆ ಅಭಿಮಾನ ಜಾಗೃತವಾಗದಿದ್ದರೆ ಭಾರತ ಸ್ವತಂತ್ರವಾಗಲಾರದು ಎಂದು ದೃಢವಾಗಿ ನಿವೇದಿತಾರವರು ನಂಬಿದ್ದರು ಆದ್ದರಿಂದ ಭಾರತೀಯರಲ್ಲಿ ಅದರಲ್ಲಿ ವಿಶೇಷವಾಗಿ ಮಕ್ಕಳು ಹಾಗೂ ಯುವಕರಲ್ಲಿ ರಾಷ್ಟ್ರೀಯತೆಯನ್ನು ಜಾಗೃತಗೊಳಿಸಲು ವಿವಿಧ ಪ್ರಯತ್ನ ಮಾಡಿದರು,O,O,ಆದ್ದರಿಂದ,ಸ್ವಾಮಿ ವಿವೇಕಾನಂದರ ವಿಚಾರಧಾರೆಯಂತೆ ಪ್ರತಿಯೊಬ್ಬ ಭಾರತೀಯರಲ್ಲೂ ರಾಷ್ಟ್ರೀಯತೆ ರಾಷ್ಟ್ರದ ಬಗೆಗೆ ಅಭಿಮಾನ ಜಾಗೃತವಾಗದಿದ್ದರೆ ಭಾರತ ಸ್ವತಂತ್ರವಾಗಲಾರದು ಎಂದು ದೃಢವಾಗಿ ನಿವೇದಿತಾರವರು ನಂಬಿದ್ದರು,ಆದ್ದರಿಂದ ಭಾರತೀಯರಲ್ಲಿ ಅದರಲ್ಲಿ ವಿಶೇಷವಾಗಿ ಮಕ್ಕಳು ಹಾಗೂ ಯುವಕರಲ್ಲಿ ರಾಷ್ಟ್ರೀಯತೆಯನ್ನು ಜಾಗೃತಗೊಳಿಸಲು ವಿವಿಧ ಪ್ರಯತ್ನ ಮಾಡಿದರು
ಇದೇ ವಿಚಾರವಾಗಿ ಸುದ್ದಿ ಮಾಧ್ಯಮಗಳ ಮೇಲೆ ಅವರಿಗೆ ಬೇಸರ ಇದೆ ಆದರೆ ಅದನ್ನು ಅವರು ನೇರವಾಗಿ ಹೇಳಲು ಆಗುವುದಿಲ್ಲ,N,O,ಆದರೆ,ಇದೇ ವಿಚಾರವಾಗಿ ಸುದ್ದಿ ಮಾಧ್ಯಮಗಳ ಮೇಲೆ ಅವರಿಗೆ ಬೇಸರ ಇದೆ,ಆದರೆ ಅದನ್ನು ಅವರು ನೇರವಾಗಿ ಹೇಳಲು ಆಗುವುದಿಲ್ಲ
ದೋಸ್ತಿ ಸರ್ಕಾರದಲ್ಲಿ ಏನೂ ತೊಂದರೆ ಇಲ್ಲ ಆದ್ದರಿಂದ ಸ್ಥಳೀಯ ಸಂಸ್ಥೆಗಳ ಚುನಾವಣೆಯಲ್ಲಿ ಉತ್ತಮ ಫಲಿತಾಂಶ ಬಂದಿದೆ,P,P,ಆದ್ದರಿಂದ,ದೋಸ್ತಿ ಸರ್ಕಾರದಲ್ಲಿ ಏನೂ ತೊಂದರೆ ಇಲ್ಲ,ಆದ್ದರಿಂದ ಸ್ಥಳೀಯ ಸಂಸ್ಥೆಗಳ ಚುನಾವಣೆಯಲ್ಲಿ ಉತ್ತಮ ಫಲಿತಾಂಶ ಬಂದಿದೆ
ಈ ಪ್ರಯೋಗದಲ್ಲಿ ಕೆಲವು ಪಂದ್ಯಗಳು ಕೈಜಾರಬಹುದಾಗಿದೆ ಆದರೆ ಶ್ರೇಷ್ಠವಾದ ತಂಡವನ್ನು ಕಟ್ಟಲು ಪ್ರಯೋಗ ಮಾಡಲೇಬೇಕಿದೆ,N,O,ಆದರೆ,ಈ ಪ್ರಯೋಗದಲ್ಲಿ ಕೆಲವು ಪಂದ್ಯಗಳು ಕೈಜಾರಬಹುದಾಗಿದೆ,ಆದರೆ ಶ್ರೇಷ್ಠವಾದ ತಂಡವನ್ನು ಕಟ್ಟಲು ಪ್ರಯೋಗ ಮಾಡಲೇಬೇಕಿದೆ
2016-17ನೇ ಆರ್ಥಿಕ ವರ್ಷದಲ್ಲಿ ₹ 847 ಲಕ್ಷ ಕೋಟಿ ಸಂಗ್ರಹವಾಗುವ ಅಂದಾಜು ಮಾಡಲಾಗಿತ್ತು ಆದರೆ ಅದಕ್ಕಿಂತಲೂ ಸ್ವಲ್ಪ ಹೆಚ್ಚು ₹ 849 ಲಕ್ಷ ಕೋಟಿ ಸಂಗ್ರವಾಗಿದೆ,O,P,ಆದರೆ,2016-17ನೇ ಆರ್ಥಿಕ ವರ್ಷದಲ್ಲಿ ₹ 847 ಲಕ್ಷ ಕೋಟಿ ಸಂಗ್ರಹವಾಗುವ ಅಂದಾಜು ಮಾಡಲಾಗಿತ್ತು,ಆದರೆ ಅದಕ್ಕಿಂತಲೂ ಸ್ವಲ್ಪ ಹೆಚ್ಚು ₹ 849 ಲಕ್ಷ ಕೋಟಿ ಸಂಗ್ರವಾಗಿದೆ
ಇಂಥವರು ಸಾಹಿತ್ಯಕ್ಕೆ ಸಂಬಂಧಿಸಿದ ಸಮಾರಂಭಗಳಲ್ಲಿ ಕೇವಲ ಕೇಳುಗರಾಗಿ ಭಾಗವಹಿಸುದಕ್ಕಷ್ಟೇ ಸೀಮಿತರಾಗಿರುತ್ತಾರೆ ಆದರೆ ಸಾಹಿತ್ಯದ ಪೋಷಣೆ ಬೆಳವಣಿಗೆಗಳಲ್ಲಿ ಅವರ ಪಾಲು ದೊಡ್ಡದು,O,O,ಆದರೆ,ಇಂಥವರು ಸಾಹಿತ್ಯಕ್ಕೆ ಸಂಬಂಧಿಸಿದ ಸಮಾರಂಭಗಳಲ್ಲಿ ಕೇವಲ ಕೇಳುಗರಾಗಿ ಭಾಗವಹಿಸುದಕ್ಕಷ್ಟೇ ಸೀಮಿತರಾಗಿರುತ್ತಾರೆ,ಆದರೆ ಸಾಹಿತ್ಯದ ಪೋಷಣೆ ಬೆಳವಣಿಗೆಗಳಲ್ಲಿ ಅವರ ಪಾಲು ದೊಡ್ಡದು
ಇಂದು ಆರೋಗ್ಯ ಉಳಿಸಿಕೊಳ್ಳುವುದು ಎಂದರೆ ದೊಡ್ಡ ಬಾಬ್ತಿನ ಖರ್ಚು ಎಂದೇ ಅರ್ಥ ಆದ್ದರಿಂದ ಆರೋಗ್ಯವನ್ನು ಕಾಪಾಡಿಕೊಳ್ಳಲು ನಿಸರ್ಗದ ಮೊರೆ ಹೋಗುವುದು ಸುರಕ್ಷಿತವೂ ಅಗ್ಗವೂ ಹೌದು,O,P,ಆದ್ದರಿಂದ,ಇಂದು ಆರೋಗ್ಯ ಉಳಿಸಿಕೊಳ್ಳುವುದು ಎಂದರೆ ದೊಡ್ಡ ಬಾಬ್ತಿನ ಖರ್ಚು ಎಂದೇ ಅರ್ಥ,ಆದ್ದರಿಂದ ಆರೋಗ್ಯವನ್ನು ಕಾಪಾಡಿಕೊಳ್ಳಲು ನಿಸರ್ಗದ ಮೊರೆ ಹೋಗುವುದು ಸುರಕ್ಷಿತವೂ ಅಗ್ಗವೂ ಹೌದು
ಬೇರೆ ರಾಷ್ಟ್ರಗಳಲ್ಲಿ ಹುಲಿಗಳ ಸಂಖ್ಯೆ ಇಳಿಮುಖವಾಗುತ್ತಿದೆ ಆದರೆ ನೇಪಾಳದಲ್ಲಿ ಹುಲಿಗಳ ಸಂಖ್ಯೆಯಲ್ಲಿ ಹೆಚ್ಚಳವಾಗುತ್ತಿದೆ,N,P,ಆದರೆ,ಬೇರೆ ರಾಷ್ಟ್ರಗಳಲ್ಲಿ ಹುಲಿಗಳ ಸಂಖ್ಯೆ ಇಳಿಮುಖವಾಗುತ್ತಿದೆ,ಆದರೆ ನೇಪಾಳದಲ್ಲಿ ಹುಲಿಗಳ ಸಂಖ್ಯೆಯಲ್ಲಿ ಹೆಚ್ಚಳವಾಗುತ್ತಿದೆ
ಎಷ್ಟು ನೆನಪಿಸಿಕೊಂಡರೂ ನೆನಪಿಗೇ ಬರುತ್ತಿಲ್ಲ ಈಗ ಆದರೆ ಆಕೆಯ ಕಂಕುಳಲ್ಲಿದ್ದ ಎರಡೂವರೆ ವರುಷದ ಹುಡುಗ ಮಾತ್ರ ದಿನಕ್ಕೊಂದು ಹತ್ತಾರು ಸಲವಾದರೂ ನೆನಪಾಗುತ್ತಿರುತ್ತಾನೆ!,N,P,ಆದರೆ,ಎಷ್ಟು ನೆನಪಿಸಿಕೊಂಡರೂ ನೆನಪಿಗೇ ಬರುತ್ತಿಲ್ಲ ಈಗ,ಆದರೆ ಆಕೆಯ ಕಂಕುಳಲ್ಲಿದ್ದ ಎರಡೂವರೆ ವರುಷದ ಹುಡುಗ ಮಾತ್ರ ದಿನಕ್ಕೊಂದು ಹತ್ತಾರು ಸಲವಾದರೂ ನೆನಪಾಗುತ್ತಿರುತ್ತಾನೆ!
ಸೆಪ್ಟೆಂಬರ್ನಲ್ಲಿ ಚನ್ನಾಗಿ ಮಳೆ ಬಂದರೆ ನಮ್ಮ ಜಲಾಶಯದ ಸಾಮರ್ಥ್ಯಕ್ಕೆ ತಕ್ಕಂತೆ ನೀರು ಶೇಖರಣೆ ಆಗಬಹುದು ಒಂದು ವೇಳೆ ಮಳೆ ಕೈ ಕೊಟ್ಟರು ಒಂದು ವರ್ಷದ ವರೆಗೂ ನಗರಕ್ಕೆ ನೀರು ಸರಬರಾಜು ಮಾಡುವಷ್ಟು ನೀರು ಇದೆ,P,P,ಒಂದು ವೇಳೆ,ಸೆಪ್ಟೆಂಬರ್ನಲ್ಲಿ ಚನ್ನಾಗಿ ಮಳೆ ಬಂದರೆ ನಮ್ಮ ಜಲಾಶಯದ ಸಾಮರ್ಥ್ಯಕ್ಕೆ ತಕ್ಕಂತೆ ನೀರು ಶೇಖರಣೆ ಆಗಬಹುದು,ಒಂದು ವೇಳೆ ಮಳೆ ಕೈ ಕೊಟ್ಟರು ಒಂದು ವರ್ಷದ ವರೆಗೂ ನಗರಕ್ಕೆ ನೀರು ಸರಬರಾಜು ಮಾಡುವಷ್ಟು ನೀರು ಇದೆ
ಅಂಬೇಡ್ಕರ್ ಹೋರಾಟದ ಫಲವಾಗಿ ದೊರೆತ ಮೀಸಲಾತಿಯ ಪ್ರಯೋಜನವನ್ನು ಪರಿಣಾಮಕಾರಿಯಾಗಿ ಅನುಷ್ಠಾನಗೊಳಿಸಲು ಇಂದಿನ ರಾಜಕೀಯ ಪಕ್ಷಗಳು ವಿಫಲವಾಗಿದ್ದು ಆದ್ದರಿಂದ ಪರ್ಯಾಯ ಮಾರ್ಗಗಳನ್ನು ಅಲೋಚಿಸುವುದು ಅನಿವಾರ್ಯವಾಗಿದೆ,N,O,ಆದ್ದರಿಂದ,ಅಂಬೇಡ್ಕರ್ ಹೋರಾಟದ ಫಲವಾಗಿ ದೊರೆತ ಮೀಸಲಾತಿಯ ಪ್ರಯೋಜನವನ್ನು ಪರಿಣಾಮಕಾರಿಯಾಗಿ ಅನುಷ್ಠಾನಗೊಳಿಸಲು ಇಂದಿನ ರಾಜಕೀಯ ಪಕ್ಷಗಳು ವಿಫಲವಾಗಿದ್ದು,ಆದ್ದರಿಂದ ಪರ್ಯಾಯ ಮಾರ್ಗಗಳನ್ನು ಅಲೋಚಿಸುವುದು ಅನಿವಾರ್ಯವಾಗಿದೆ